Gender,Age,Family members count,Current residence,Parents status,Guardian,Fathers education,Mothers education,Guardians monthly income,self_supporting_activity,monthly_income,gpa_software_eng_intro,gpa_formal_methods,gpa_req_eng,gpa_sda,gpa_spm,gpa_sqe,gpa_se_testing,gpa_se_design_patterns,gpa_sc,gpa_ict,gpa_pf,gpa_discrete,gpa_ppit,gpa_oop,gpa_dsa,gpa_se_concepts,gpa_coal,gpa_db,gpa_dip,gpa_algo,gpa_os,gpa_ccn,gpa_cg,gpa_numerical,gpa_webtech,gpa_hci,gpa_gamedev,gpa_automata,gpa_ids,gpa_mobiledev,gpa_ai,gpa_processor_assembly,gpa_compiler_construction,gpa_ml,gpa_infosec,gpa_software_proc_improv,gpa_cv,gpa_data_security,previous sgpa,matric percentage,school scholarship?,intermediate_background,intermediate_percentage,college scholarship?,nts_score,Program,reason_for_program_choice,interest_in_domain,program_satisfaction,current_semester,current_cgpa,uni_scholarship?,paying_fees_status,mode_of_study,subject_difficulty,subject_interest,certificates_or_diploma,library_visits_frequency,study_preference,borrow_books,online_lectures_usage,daily_study_hours,self_study_days,health_status,disability_status,daily_freetime,teacher_methodology_preference,time_with_family_friends,commute_time_to_university,physical_exercise_time,love_travelling,preferred_eating_places,participate_in_cocurriculars,group_study_preference,book_reading_interest,socializing_interest,preferred_spare_time_activities,time_in_spare_activities,family_relationship_quality,internet_access,learning_speed,familysupport_ineducation,graduation_risk_perception,Self-Discipline,Hard Working,Punctuality,Politeness,Team Player,Confidence,Responsible,importance_of_grades,Do you take nutritions.,Do you love sports?,Do you value and have confidence of your opinions?,sleep_time? (7-8 hours)],Do you do self-directed learning?,study burnout,semester success belief,weather impact on focus,study planning,task consistency,Pass/Fail,marks,Grades
0,21,2,2,0,2,15,3,12,41,9,9,8,9,8,8,8,9,9,9,6,3,7,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.41,93.8,0,2,93.0,0,178.0,0,11,4.0,4,2,3.41,0,3,0,3,3,1,4,1,1,2,1,33,4.0,0,1,3.0,3,7,1,2,0,3,5,4,2,5,1,2,0,2,2,3,2,2,0,2,2,1,2,2,3,4,4,3,2,2,4,0,2,2,Pass,69.96528,B+
1,20,6,4,2,0,5,8,16,40,4,9,8,9,8,8,8,9,9,9,4,4,1,5,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.7,95.0,1,1,85.0,0,1.0,0,11,3.0,4,2,2.87,0,3,1,4,2,1,4,1,1,0,8,43,5.0,0,8,1.0,7,6,2,5,1,0,1,1,0,117,5,1,0,2,3,1,1,0,3,2,2,2,1,2,1,0,0,3,3,0,0,0,3,0,Pass,72.86384,B+
1,24,8,0,2,1,7,8,0,41,9,9,8,9,8,8,8,9,9,9,3,0,0,3,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.87,92.0,1,1,86.0,0,110.0,0,11,4.0,2,2,2.5,0,3,0,5,1,1,3,1,1,1,8,4,5.0,0,2,3.0,2,3,1,5,1,1,0,3,0,138,2,0,4,2,0,0,2,2,2,2,2,2,2,4,1,2,2,0,0,2,0,4,0,2,Pass,92.0957,B-
0,20,6,2,2,0,10,8,14,41,9,9,8,9,8,8,8,9,9,9,5,4,2,3,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.0,87.0,0,3,88.0,1,86.0,0,3,3.0,3,2,3.0,1,0,1,3,3,1,2,1,1,4,1,37,5.0,0,8,4.0,7,5,1,5,1,1,1,3,1,11,0,0,0,2,0,1,2,2,2,2,2,2,2,1,4,2,4,4,4,4,4,4,4,4,Pass,71.12006,A-
1,20,5,2,2,0,5,12,0,24,9,9,8,9,8,8,8,9,9,9,4,3,3,6,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.59,95.4,0,2,89.4,0,89.0,0,23,3.0,3,2,2.77,0,3,0,4,3,1,4,1,4,2,5,5,4.0,0,1,3.0,0,4,3,5,0,4,0,3,0,107,0,2,0,1,0,2,0,2,0,0,0,1,0,3,0,0,0,3,4,1,2,0,2,0,Pass,73.67026,B
1,20,7,0,2,0,3,6,0,41,9,9,8,9,8,8,8,9,9,9,5,4,6,6,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.8,93.45,0,1,82.45,0,81.0,0,23,4.0,4,2,3.05,0,0,0,3,4,0,4,0,3,2,2,22,2.0,0,2,4.0,0,3,3,3,0,4,11,3,2,95,0,2,2,2,0,3,2,2,1,2,2,2,1,1,4,0,2,4,2,2,2,2,4,1,Pass,67.07011,B
1,20,7,0,2,1,7,9,11,40,9,9,8,9,8,8,8,9,9,9,3,1,0,6,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.1,87.0,0,1,86.0,0,85.0,0,11,3.0,3,2,2.7,1,0,0,3,3,1,4,0,1,4,1,43,3.0,0,1,3.0,2,3,2,5,1,4,5,3,4,124,1,2,0,2,0,4,2,2,1,2,1,0,0,1,1,3,4,0,2,4,4,3,3,3,Pass,69.866066,B
1,20,5,2,2,0,10,8,0,39,4,9,8,9,8,8,8,9,9,9,3,2,3,6,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.6,92.0,0,3,88.0,1,1.0,0,11,4.0,4,2,2.6,0,3,0,5,4,1,2,1,2,2,0,5,4.0,0,8,3.0,0,3,2,3,0,4,7,4,2,8,8,2,0,2,4,2,2,0,1,2,1,3,2,1,4,2,4,4,2,2,4,4,2,2,Pass,100.00712,A
1,21,6,2,2,1,10,6,5,44,9,9,8,9,8,8,8,9,9,9,3,2,1,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.8,95.0,0,1,83.0,1,80.0,0,23,5.0,5,2,2.8,0,3,0,3,4,1,2,1,1,2,0,43,5.0,0,8,4.0,1,5,2,3,0,3,5,3,2,95,1,0,0,2,0,1,2,2,2,2,2,2,2,1,2,2,4,2,4,3,2,3,2,2,Fail,86.35591,B+
1,24,9,3,2,0,3,5,0,41,9,4,3,3,1,8,6,9,9,9,4,4,4,0,0,4,9,9,6,9,9,0,4,9,8,3,8,6,9,5,9,9,9,8,9,9,9,8,7,2.65,67.0,0,1,67.45,0,62.0,1,16,5.0,5,6,2.73,0,0,1,3,4,1,4,1,4,4,2,14,5.0,0,5,2.0,7,0,2,3,1,1,4,1,4,124,6,0,0,2,3,2,0,2,2,0,0,0,0,3,4,3,0,2,2,1,0,2,0,2,Fail,80.48802,B-
1,22,6,1,2,0,3,8,3,10,10,9,8,9,8,8,8,9,9,9,6,4,3,1,6,5,2,4,6,9,5,5,4,9,4,9,8,9,9,9,6,9,9,8,9,9,9,8,7,2.77,89.0,1,1,80.0,1,77.0,0,11,5.0,5,5,2.64,1,0,0,4,2,2,2,1,4,4,0,37,5.0,0,4,5.0,4,0,2,5,0,2,0,4,0,83,2,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,3,2,0,0,2,3,Pass,92.35714,A-
1,23,6,2,2,0,3,8,5,10,1,9,8,9,8,7,8,9,9,9,6,8,7,8,8,4,5,3,6,7,9,8,7,9,7,8,8,9,3,9,8,7,9,8,3,9,9,8,7,3.2,80.0,0,3,80.0,0,73.0,0,23,5.0,3,6,3.35,0,3,1,3,4,1,1,1,1,0,3,5,4.0,0,0,2.0,7,7,3,4,0,3,10,3,2,3,2,1,0,2,0,1,2,0,2,0,0,0,0,1,3,3,0,3,0,1,0,0,0,0,Fail,82.20122,B-
1,20,6,3,2,0,9,7,16,41,9,9,8,9,8,8,8,9,9,9,7,2,5,5,1,1,2,3,4,9,1,3,2,9,1,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.62,89.0,1,1,77.0,1,81.0,0,11,3.0,1,5,2.62,0,3,0,5,1,1,1,1,1,3,8,5,4.0,0,4,4.0,2,3,2,5,1,3,7,1,4,93,2,1,0,1,4,4,2,1,0,0,2,0,0,3,3,3,2,3,1,0,4,4,3,0,Pass,85.93986,B
1,22,6,2,2,1,5,6,0,41,9,9,8,9,8,8,8,9,9,9,3,3,6,6,3,3,4,2,1,9,2,0,0,9,2,9,8,9,9,9,4,9,9,8,9,9,9,8,7,1.51,970.0,0,3,800.0,1,81.0,0,36,4.0,2,5,2.6,0,3,0,5,3,1,3,1,3,0,8,33,5.0,0,1,2.0,1,4,2,5,1,4,10,2,2,138,2,2,0,3,0,2,0,1,2,0,2,1,1,1,2,2,2,1,3,0,0,0,2,3,Pass,79.20946,A-
1,20,5,2,2,0,3,1,14,41,9,9,8,9,8,4,8,9,9,9,4,3,7,8,5,3,4,3,5,9,3,9,3,4,8,2,8,9,4,9,9,2,9,8,3,9,9,8,7,2.76,90.0,0,1,77.0,0,69.0,0,11,3.0,2,6,2.95,0,3,1,4,3,1,2,1,3,0,2,4,4.0,0,5,3.0,1,0,3,3,1,3,0,2,0,11,2,2,0,2,0,4,2,2,0,2,1,3,3,0,1,0,2,0,4,4,0,4,2,4,Pass,97.77356,B+
0,20,5,2,2,0,10,3,0,41,9,9,8,9,8,8,8,9,9,9,6,3,6,7,6,6,4,5,6,9,6,3,4,9,7,9,8,9,9,9,7,9,9,8,9,9,9,8,7,3.0,80.0,1,3,78.0,1,74.0,0,11,4.0,4,5,3.21,0,3,0,4,4,1,2,1,1,0,0,14,4.0,0,4,4.0,4,7,3,5,1,3,10,3,2,133,1,4,0,1,2,4,0,0,2,0,3,1,0,1,4,3,3,4,2,3,0,0,0,4,Pass,97.57601,D+
1,22,5,2,2,0,9,1,14,10,10,9,8,9,8,8,8,9,9,9,4,8,5,7,8,7,6,7,5,5,7,8,6,6,8,3,8,9,5,9,9,4,7,8,4,9,9,8,7,3.0,90.0,0,1,82.0,0,97.0,0,11,5.0,5,6,3.28,0,3,0,4,4,1,1,1,1,2,2,37,3.0,0,0,3.0,1,1,2,3,1,0,5,1,2,87,1,1,0,2,0,1,0,0,0,0,2,0,0,4,3,0,0,4,2,2,0,2,2,2,Pass,70.34975,B+
0,22,6,2,0,4,5,7,14,41,9,9,8,9,8,8,8,9,9,9,6,4,3,5,8,7,8,6,6,5,6,8,7,7,8,5,8,9,6,9,9,4,4,8,6,9,9,8,7,3.2,84.0,1,1,83.0,1,87.0,0,11,4.0,4,6,3.41,1,3,0,3,4,2,4,1,3,4,3,7,3.0,0,0,3.0,3,4,3,5,0,4,7,3,4,15,0,2,0,2,0,4,0,0,0,0,2,2,0,1,4,4,2,2,2,0,2,4,0,0,Pass,85.34665,B-
1,21,5,2,2,4,10,13,5,41,7,9,8,9,8,8,8,9,9,9,4,7,3,7,6,7,1,3,4,4,9,4,9,5,2,4,8,9,4,9,9,3,9,8,2,9,9,8,7,2.42,75.0,0,1,73.0,0,78.0,0,23,5.0,5,6,2.98,1,2,0,4,3,2,4,1,3,2,8,12,4.0,0,2,2.0,3,5,1,4,1,2,10,4,4,21,2,2,0,2,0,3,0,2,2,0,0,2,2,3,1,3,2,2,2,2,2,0,2,2,Pass,74.21399,B+
1,20,5,2,2,0,10,6,11,10,10,6,8,9,8,8,8,9,9,9,3,4,6,9,0,7,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.64,94.0,0,1,86.0,1,95.0,1,11,4.0,4,3,3.05,0,3,0,4,3,2,4,1,4,2,4,43,4.0,0,3,4.0,0,0,2,3,0,2,10,3,4,138,8,2,4,1,0,1,0,0,1,0,1,2,2,0,4,0,2,2,2,4,0,4,0,2,Pass,89.98264,B+
1,22,8,0,2,0,17,14,5,41,9,9,8,9,8,6,8,9,9,9,6,5,3,7,4,6,7,5,5,6,5,5,6,9,5,6,4,5,3,4,6,6,5,6,9,9,9,8,7,3.1,95.0,1,3,90.0,0,72.0,0,11,3.0,3,7,3.04,1,2,0,3,3,0,0,1,3,4,0,5,5.0,0,1,3.0,0,5,2,5,0,3,7,5,4,60,1,2,4,1,0,1,2,2,0,2,2,2,2,1,4,2,2,0,4,4,0,1,4,4,Pass,67.30955,B
1,21,5,2,2,0,9,9,2,41,9,9,8,9,8,4,8,9,9,9,5,6,5,6,4,4,4,4,0,9,9,2,2,9,2,6,4,3,4,9,4,4,9,2,3,3,9,8,7,2.67,86.0,1,1,76.0,0,64.0,0,4,5.0,5,7,2.99,0,3,0,1,5,0,0,1,0,0,3,5,5.0,0,2,4.0,2,2,2,4,0,0,6,5,0,75,1,0,0,2,0,1,0,2,0,0,0,2,0,4,1,4,0,0,0,1,0,3,2,2,Pass,70.48155,B+
1,21,5,2,2,4,15,7,10,6,9,9,8,9,8,8,8,9,9,9,9,3,5,9,7,3,6,6,4,7,9,5,5,9,8,6,8,9,9,9,9,9,6,8,7,9,9,8,7,3.35,85.0,0,0,75.0,0,88.0,1,29,4.0,4,7,2.85,0,3,0,4,4,2,3,1,3,4,2,26,4.0,0,7,4.0,0,5,3,3,0,3,10,3,4,27,4,2,2,2,0,1,2,0,2,2,2,2,0,4,4,4,2,3,2,2,2,2,2,2,Pass,78.77088,A-
1,22,5,2,2,1,5,3,14,26,9,9,8,9,8,8,8,9,9,9,9,0,0,9,0,9,0,0,0,0,9,0,0,9,0,0,8,9,9,9,9,9,9,8,0,9,9,8,7,3.4,83.0,1,3,84.0,1,64.0,1,23,4.0,5,7,3.11,0,3,0,3,5,0,4,1,4,0,3,37,4.0,0,8,5.0,7,4,1,5,0,1,10,5,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,4,4,4,4,3,3,3,4,3,4,4,Pass,65.37305,B
1,26,7,3,2,0,10,13,16,41,9,4,4,4,2,4,3,3,4,4,6,7,6,6,8,8,6,6,6,6,6,7,5,5,4,3,4,5,6,7,6,5,4,5,6,7,8,6,5,2.83,90.0,1,1,78.0,1,62.0,0,23,5.0,4,7,2.83,0,3,0,4,4,2,2,1,4,4,1,5,4.0,0,3,4.0,2,6,3,5,1,4,5,4,2,18,2,2,0,2,0,1,2,2,2,1,0,0,2,1,1,3,4,4,3,1,4,1,3,3,Pass,93.3174,B+
1,19,4,2,2,0,9,3,11,41,9,9,8,9,8,8,8,9,9,9,6,8,6,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.17,88.0,0,3,79.0,1,86.0,0,23,4.0,1,2,3.17,0,3,0,2,3,1,2,0,4,0,0,37,3.0,0,3,2.0,1,3,2,2,0,3,7,5,3,80,1,1,0,1,0,4,2,3,3,2,3,1,2,1,1,4,0,3,0,4,4,0,4,0,Pass,3.9092298,B+
1,20,5,2,2,0,7,6,0,38,9,9,8,9,8,8,8,9,9,9,3,8,4,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.51,90.94,0,2,89.64,0,85.0,0,11,4.0,4,2,3.49,0,3,0,3,3,1,3,1,1,2,0,4,3.0,0,2,3.0,0,6,3,4,1,1,7,3,4,111,1,1,2,1,4,1,3,3,1,2,2,2,1,1,4,0,2,2,4,4,2,4,4,4,Pass,69.840294,B
1,18,6,3,2,0,7,7,16,45,1,9,8,9,8,8,8,9,9,9,5,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.78,93.0,0,1,98.0,1,88.0,0,23,5.0,5,2,3.73,0,3,0,2,4,1,4,1,3,2,5,49,5.0,0,0,4.0,0,5,3,4,0,1,10,3,4,117,5,2,0,0,2,1,0,2,0,0,1,2,0,1,3,4,0,0,2,1,0,1,0,0,Pass,48.737297,C
1,19,5,2,2,0,5,7,0,38,9,9,8,9,8,8,8,9,9,9,4,2,10,6,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.0,93.0,0,1,70.0,0,75.0,0,11,4.0,4,2,2.02,0,3,0,3,3,1,4,1,1,2,0,40,3.0,0,1,3.0,1,3,1,5,1,4,10,1,0,93,0,0,0,2,0,3,2,2,0,2,0,0,2,4,4,0,2,4,2,0,0,0,0,2,Pass,76.639206,B
0,19,5,2,2,4,5,7,0,41,9,9,8,9,8,8,8,9,9,9,3,8,8,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.66,94.0,0,3,93.0,0,80.0,0,11,4.0,5,2,3.63,0,3,0,3,3,1,4,1,2,4,1,37,4.0,0,0,3.0,2,5,3,4,0,3,10,5,2,9,0,2,0,2,0,3,2,2,0,0,2,2,2,4,2,4,2,0,2,1,0,2,2,2,Pass,86.26292,C+
1,19,5,2,2,1,5,7,3,41,9,9,8,9,8,8,8,9,9,9,1,4,8,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.56,81.88,0,0,81.0,1,84.0,0,23,3.0,3,2,3.21,0,3,0,3,2,1,4,0,3,2,8,0,3.0,0,0,3.0,1,5,1,3,1,4,1,4,4,131,0,0,2,2,0,1,1,1,1,0,0,2,0,1,4,4,4,3,4,4,0,2,3,4,Fail,67.5447,B+
1,19,4,3,2,0,5,6,14,38,9,9,8,9,8,8,8,9,9,9,7,8,8,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.47,94.9,1,1,90.7,1,82.0,0,11,4.0,4,2,3.62,0,3,0,4,3,1,3,1,3,4,0,4,4.0,0,2,3.0,1,5,2,2,1,4,7,3,4,38,2,2,0,1,0,3,1,1,1,1,3,1,3,3,1,0,0,0,4,4,2,0,4,3,Pass,74.61972,F
1,18,5,2,2,0,9,3,0,41,9,9,8,9,8,8,8,9,9,9,4,8,3,8,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.35,94.0,0,3,83.0,0,76.0,0,23,5.0,5,2,3.3,0,3,0,2,4,1,3,1,3,4,1,37,5.0,0,1,4.0,0,6,1,3,0,4,10,3,4,11,0,0,0,2,0,3,0,2,0,0,2,2,0,4,4,4,2,2,4,3,2,3,2,2,Pass,91.59543,B
1,19,6,0,2,0,5,6,3,38,9,9,8,9,8,8,8,9,9,9,1,7,6,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.6,93.0,0,1,85.0,0,87.0,0,23,4.0,4,2,3.1,0,3,1,3,3,2,3,1,1,2,0,4,4.0,0,2,3.0,2,0,2,4,0,4,10,3,2,11,1,0,2,1,0,3,2,2,2,0,2,1,2,1,3,2,4,3,3,2,0,0,4,2,Pass,79.267555,A-
0,19,5,2,2,0,9,3,14,41,9,9,8,9,8,8,8,9,9,9,6,5,5,8,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.39,85.0,0,3,89.5,0,79.0,0,11,4.0,4,2,3.45,0,3,0,3,3,1,4,1,4,4,1,4,3.0,0,1,4.0,7,6,1,5,1,4,5,3,2,124,0,1,2,1,4,4,2,2,0,0,2,1,0,1,4,4,4,3,3,0,2,2,2,4,Pass,64.09072,B
1,19,6,2,2,1,5,6,2,38,9,9,8,9,8,8,8,9,9,9,0,6,2,2,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.06,90.45,0,3,72.0,0,80.0,0,23,5.0,2,2,2.06,0,3,1,3,1,1,1,1,1,1,8,0,5.0,0,9,5.0,6,6,0,5,1,0,1,1,0,53,5,0,0,4,0,1,2,3,2,0,2,0,3,3,0,0,0,0,1,1,0,2,1,2,Pass,79.775826,B+
1,18,6,2,2,0,5,3,11,41,10,9,8,9,8,8,8,9,9,9,3,4,4,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.15,97.0,0,1,66.0,0,70.0,0,23,5.0,5,2,3.03,0,3,0,3,3,1,3,1,3,2,0,4,4.0,0,2,4.0,7,4,1,3,1,4,10,1,2,24,2,0,0,1,0,3,2,2,0,0,3,3,2,1,1,2,4,4,4,0,2,2,4,2,Fail,73.442566,B
1,19,5,4,2,1,7,6,5,41,10,9,8,9,8,8,8,9,9,9,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,4.0,93.0,1,3,76.0,0,81.0,0,23,4.0,3,1,3.91,0,3,1,4,3,1,3,0,4,2,0,0,2.0,1,2,3.0,7,5,1,4,0,3,1,4,3,31,0,3,2,2,2,2,3,2,3,2,2,2,2,1,3,1,1,3,2,0,4,2,3,4,Pass,75.21664,B
1,20,6,2,2,0,5,3,2,45,9,9,8,9,8,8,8,9,9,9,0,0,0,6,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,1.97,973.0,0,3,660.0,1,80.0,0,23,3.0,1,2,2.12,0,3,0,5,1,1,3,1,3,2,8,0,5.0,0,3,5.0,1,3,1,5,1,0,10,1,0,11,2,0,0,1,0,4,2,1,2,3,0,0,0,1,3,4,0,1,4,3,4,0,4,4,Pass,77.81445,B
1,25,4,2,2,1,9,6,5,41,10,2,0,4,1,3,3,4,9,9,4,4,0,6,1,3,2,9,3,3,9,3,4,9,5,4,1,9,9,2,1,9,9,8,9,1,9,8,7,2.53,72.0,0,3,68.0,0,74.0,1,23,5.0,5,7,2.44,0,3,0,3,4,1,4,1,3,0,0,4,4.0,0,2,2.0,7,1,1,4,1,3,10,3,2,11,2,0,2,1,0,3,1,3,1,2,1,1,1,0,3,2,2,2,2,4,0,4,2,2,Pass,72.25207,B+
1,19,4,2,2,1,9,3,11,40,4,9,8,9,8,8,8,9,9,9,4,4,5,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.4,83.3,0,3,91.0,1,81.0,0,11,4.0,4,2,3.11,0,3,0,2,3,1,3,1,3,3,0,4,3.0,0,0,3.0,0,7,2,4,1,2,7,3,0,53,0,0,0,2,0,1,2,2,0,2,0,0,2,1,1,0,0,2,4,2,2,2,0,0,Pass,65.980576,A
1,18,6,2,2,0,3,1,0,41,9,9,8,9,8,8,8,9,9,9,5,8,6,8,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.68,87.0,0,1,86.1,0,80.0,0,23,4.0,4,2,3.65,0,3,0,2,4,1,3,1,3,3,1,4,5.0,0,1,3.0,1,5,3,3,0,1,10,1,4,11,1,2,0,1,0,1,2,2,0,2,2,1,2,4,2,4,3,4,4,3,0,4,4,2,Pass,66.678345,B-
1,19,6,3,2,0,5,3,11,41,9,9,8,9,8,8,8,9,9,9,2,6,5,6,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.43,90.0,0,3,91.0,0,76.0,0,23,5.0,5,2,3.05,0,3,0,1,4,1,4,1,3,2,2,37,5.0,0,0,5.0,1,7,1,5,0,0,0,4,0,139,0,0,2,0,0,1,0,0,0,0,0,2,0,4,0,0,0,4,0,4,0,3,0,2,Pass,69.42226,B
1,19,7,2,2,0,7,6,2,41,9,9,8,9,8,8,8,9,9,9,7,8,6,6,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.24,90.0,0,3,69.0,0,79.0,0,23,4.0,4,2,3.24,0,3,1,3,4,1,3,1,1,4,0,4,4.0,0,3,3.0,0,6,1,4,1,4,5,1,2,11,1,2,0,2,0,1,1,2,1,1,0,0,2,4,3,4,0,1,4,3,0,2,2,4,Pass,80.638145,B+
1,18,6,4,2,4,10,8,5,38,9,9,8,9,8,8,8,9,9,9,0,7,1,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.76,928.0,0,3,972.0,0,83.0,0,23,4.0,5,2,2.78,0,3,0,3,4,2,2,1,2,4,1,37,4.0,0,2,4.0,0,5,1,4,0,4,10,3,2,65,1,0,2,1,0,1,2,1,2,2,3,1,2,4,3,2,4,3,2,4,2,4,4,4,Pass,64.60873,B
1,18,4,0,2,0,5,7,11,41,9,9,8,9,8,8,8,9,9,9,3,5,6,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.6,94.0,0,1,79.0,1,89.0,0,11,4.0,4,2,3.28,0,3,0,4,3,0,2,1,1,2,2,4,4.0,0,1,3.0,7,5,1,3,0,4,10,4,4,138,0,2,2,2,0,4,2,1,2,0,2,1,1,1,2,4,2,0,2,2,4,2,0,4,Pass,67.82869,A-
1,19,5,2,2,0,9,3,11,40,10,9,8,9,8,8,8,9,9,9,6,7,8,8,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.66,83.0,0,3,83.0,0,82.0,0,23,5.0,5,2,3.7,0,3,0,1,4,1,2,1,3,2,3,49,3.0,0,2,4.0,7,9,1,4,0,4,10,5,4,23,0,1,0,0,0,1,2,0,0,2,2,2,0,4,1,2,2,4,0,3,0,2,4,2,Pass,89.62664,B-
1,18,4,3,2,0,9,3,0,38,9,9,8,9,8,8,8,9,9,9,6,7,5,6,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.37,83.0,0,4,94.0,0,80.0,0,23,4.0,4,2,3.45,0,3,0,5,3,1,4,1,3,0,0,4,4.0,0,0,3.0,7,5,3,4,0,4,7,5,2,89,0,2,2,2,0,1,1,0,2,2,2,1,2,1,4,0,2,3,4,2,0,2,2,2,Pass,71.528984,B-
1,19,5,2,2,1,15,7,2,38,9,9,8,9,8,8,8,9,9,9,0,1,4,7,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.89,95.0,0,1,89.9,1,82.0,0,11,4.0,4,2,2.89,0,3,1,3,3,1,2,1,1,2,2,40,5.0,0,5,5.0,7,0,3,5,0,1,1,2,0,30,0,2,0,0,0,3,2,1,1,0,0,0,2,4,2,4,2,4,3,1,0,2,4,4,Pass,67.060844,B
0,18,5,2,2,2,5,3,3,41,9,9,8,9,8,8,8,9,9,9,3,0,3,8,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.02,89.0,0,4,75.0,0,89.0,0,7,2.0,3,2,2.52,0,3,0,4,2,1,1,0,3,0,0,0,2.0,0,0,4.0,7,1,1,5,1,4,10,3,4,30,8,3,0,1,3,0,2,1,1,1,2,3,2,1,1,4,3,3,2,0,3,0,4,4,Pass,73.57975,B+
1,19,4,2,2,0,5,3,11,41,9,9,8,9,8,8,8,9,9,9,0,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.2,89.0,0,3,77.0,1,84.0,0,23,4.0,4,2,2.59,0,3,0,3,3,1,3,1,1,4,0,40,5.0,0,8,4.0,0,7,0,5,1,4,5,2,3,26,0,0,0,0,0,1,2,2,0,0,3,2,2,2,0,4,0,2,4,4,0,0,2,2,Pass,80.84284,B+
1,19,6,3,2,0,5,6,16,45,10,9,8,9,8,8,8,9,9,9,3,2,7,8,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.44,90.0,0,1,1009.0,0,78.0,0,23,4.0,4,2,3.0,0,3,1,2,4,1,1,1,1,0,2,37,5.0,0,0,5.0,1,9,1,5,1,4,5,1,4,131,0,2,4,1,0,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,Pass,56.109715,B
